system:index,chla_sat,date,lake,.geo
20190601T165859_20190601T165854_T16TCS,-0.21203214977041931,2019-06-01,CRAM,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190606T165901_20190606T170333_T15TYM,-0.25104146682633116,2019-06-06,CRAM,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190606T165901_20190606T170333_T16TCS,-0.22828558706530838,2019-06-06,CRAM,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190608T164849_20190608T165019_T15TYM,0.3548878619253286,2019-06-08,CRAM,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190608T164849_20190608T165019_T16TCS,0.35499670693094626,2019-06-08,CRAM,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190613T164901_20190613T170046_T15TYM,-0.03621865319889915,2019-06-13,CRAM,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190621T165859_20190621T170157_T16TCS,0.00899800730404229,2019-06-21,CRAM,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190706T165901_20190706T170346_T15TYM,0.14698663980601745,2019-07-06,CRAM,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190706T165901_20190706T170346_T16TCS,0.01935162099159219,2019-07-06,CRAM,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190711T165859_20190711T165926_T15TYM,-0.17257232143700582,2019-07-11,CRAM,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190711T165859_20190711T165926_T16TCS,-0.23751897535390276,2019-07-11,CRAM,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190713T164901_20190713T165509_T15TYM,-2.0309357619247335,2019-07-13,CRAM,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190731T165859_20190731T170917_T15TYM,-0.06983902707311629,2019-07-31,CRAM,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190731T165859_20190731T170917_T16TCS,-0.049648688360326446,2019-07-31,CRAM,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190810T165849_20190810T170927_T15TYM,0.0745627301986359,2019-08-10,CRAM,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190810T165849_20190810T170927_T16TCS,0.06426270338421158,2019-08-10,CRAM,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190817T164849_20190817T165911_T16TCS,-0.913306282013074,2019-08-17,CRAM,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190830T165849_20190830T170352_T15TYM,-0.14727080377985327,2019-08-30,CRAM,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190830T165849_20190830T170352_T16TCS,-0.12918488291696495,2019-08-30,CRAM,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190904T165851_20190904T170959_T15TYM,0.26157896417508664,2019-09-04,CRAM,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190904T165851_20190904T170959_T16TCS,0.2195777419049734,2019-09-04,CRAM,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190914T165921_20190914T170704_T16TCS,0.30235424190289245,2019-09-14,CRAM,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190916T164929_20190916T165534_T15TYM,0.0100651213964074,2019-09-16,CRAM,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190924T170031_20190924T170028_T15TYM,0.1680813990568909,2019-09-24,CRAM,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190924T170031_20190924T170028_T16TCS,0.19552078597950337,2019-09-24,CRAM,"{""type"":""MultiPoint"",""coordinates"":[]}"
20190926T165039_20190926T165151_T15TYM,0.061961471409241076,2019-09-26,CRAM,"{""type"":""MultiPoint"",""coordinates"":[]}"
20191009T170209_20191009T170900_T15TYM,0.009140480748505972,2019-10-09,CRAM,"{""type"":""MultiPoint"",""coordinates"":[]}"
20191009T170209_20191009T170900_T16TCS,0.08686030147439412,2019-10-09,CRAM,"{""type"":""MultiPoint"",""coordinates"":[]}"
20191026T165359_20191026T165401_T15TYM,-6.73419442018288E-4,2019-10-26,CRAM,"{""type"":""MultiPoint"",""coordinates"":[]}"
20191026T165359_20191026T165401_T16TCS,0.2547659668757892,2019-10-26,CRAM,"{""type"":""MultiPoint"",""coordinates"":[]}"
20191103T170451_20191103T170811_T15TYM,-0.3462051628899213,2019-11-03,CRAM,"{""type"":""MultiPoint"",""coordinates"":[]}"
20191123T170631_20191123T171014_T15TYM,-2.6406859890637175,2019-11-23,CRAM,"{""type"":""MultiPoint"",""coordinates"":[]}"
20191123T170631_20191123T171014_T16TCS,-0.8293656138810769,2019-11-23,CRAM,"{""type"":""MultiPoint"",""coordinates"":[]}"
20191215T165709_20191215T165844_T15TYM,0.4234718506921329,2019-12-15,CRAM,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200206T170459_20200206T170631_T15TYM,-0.4011528277514573,2020-02-06,CRAM,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200206T170459_20200206T170631_T16TCS,0.8700610750967886,2020-02-06,CRAM,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200221T170321_20200221T170321_T15TYM,0.3908945489204642,2020-02-21,CRAM,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200221T170321_20200221T170321_T16TCS,1.1044016932366754,2020-02-21,CRAM,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200223T165309_20200223T165304_T15TYM,-0.45583184468576976,2020-02-23,CRAM,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200223T165309_20200223T165304_T16TCS,0.02016559623799638,2020-02-23,CRAM,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200307T170039_20200307T170041_T15TYM,-2.3335350528156233,2020-03-07,CRAM,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200317T165929_20200317T170929_T15TYM,0.8588204078313644,2020-03-17,CRAM,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200327T165849_20200327T170827_T16TCS,0.11784172118053302,2020-03-27,CRAM,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200411T165851_20200411T170336_T16TCS,0.2493689053913068,2020-04-11,CRAM,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200421T165851_20200421T170802_T16TCS,-0.14397122073420535,2020-04-21,CRAM,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200426T165839_20200426T170343_T15TYM,0.18578154670913194,2020-04-26,CRAM,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200426T165839_20200426T170343_T16TCS,-0.23950663861325155,2020-04-26,CRAM,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200506T165849_20200506T170954_T15TYM,-0.14097428435777765,2020-05-06,CRAM,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200511T165901_20200511T170809_T15TYM,-0.1364042057984096,2020-05-11,CRAM,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200511T165901_20200511T170809_T16TCS,-0.14292530948269408,2020-05-11,CRAM,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200521T165901_20200521T170817_T15TYM,-0.0461736439904915,2020-05-21,CRAM,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200521T165901_20200521T170817_T16TCS,-0.30118687108672443,2020-05-21,CRAM,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200531T165901_20200531T170406_T15TYM,-0.07601527799145619,2020-05-31,CRAM,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200531T165901_20200531T170406_T16TCS,-0.4243345124478079,2020-05-31,CRAM,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200602T164849_20200602T165614_T15TYM,-3.9676576666656263E-4,2020-06-02,CRAM,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200602T164849_20200602T165614_T16TCS,-0.015396672791688153,2020-06-02,CRAM,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200605T165849_20200605T170252_T15TYM,-0.294575440076879,2020-06-05,CRAM,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200605T165849_20200605T170252_T16TCS,-0.2802721523091638,2020-06-05,CRAM,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200612T164849_20200612T165615_T15TYM,0.5206669988430072,2020-06-12,CRAM,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200612T164849_20200612T165615_T16TCS,0.43794687480979205,2020-06-12,CRAM,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200617T164901_20200617T170013_T15TYM,0.35133651158063145,2020-06-17,CRAM,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200617T164901_20200617T170013_T16TCS,0.19253821357050163,2020-06-17,CRAM,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200625T165849_20200625T170952_T15TYM,0.07209588997950198,2020-06-25,CRAM,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200625T165849_20200625T170952_T16TCS,0.18908497201943936,2020-06-25,CRAM,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200627T164901_20200627T170048_T15TYM,0.24069326149561343,2020-06-27,CRAM,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200627T164901_20200627T170048_T16TCS,0.466349486740666,2020-06-27,CRAM,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200630T165901_20200630T170412_T15TYM,0.9770528660593877,2020-06-30,CRAM,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200630T165901_20200630T170412_T16TCS,-0.229779389621873,2020-06-30,CRAM,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200707T164901_20200707T165403_T15TYM,0.7152320818210675,2020-07-07,CRAM,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200707T164901_20200707T165403_T16TCS,0.24255836381618967,2020-07-07,CRAM,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200710T165901_20200710T170849_T15TYM,0.9592940404347929,2020-07-10,CRAM,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200710T165901_20200710T170849_T16TCS,-0.05479772860665767,2020-07-10,CRAM,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200717T164901_20200717T170033_T15TYM,0.20078081852185967,2020-07-17,CRAM,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200717T164901_20200717T170033_T16TCS,0.13995779285948268,2020-07-17,CRAM,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200727T164901_20200727T170001_T15TYM,-1.464717667640486,2020-07-27,CRAM,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200727T164901_20200727T170001_T16TCS,-1.064060212699397,2020-07-27,CRAM,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200730T165901_20200730T170629_T16TCS,-2.912934765701298,2020-07-30,CRAM,"{""type"":""MultiPoint"",""coordinates"":[]}"
