system:index,chla_sat,date,lake,.geo
20200905T164901_20200905T165624_T15TYM,0.028802435560070446,2020-09-05,LIRO,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200915T164931_20200915T165800_T15TYL,-0.23034864175962916,2020-09-15,LIRO,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200918T165951_20200918T170946_T15TYL,0.003517442490409389,2020-09-18,LIRO,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200918T165951_20200918T170946_T15TYM,-0.0023798112802983938,2020-09-18,LIRO,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200920T164909_20200920T165357_T15TYL,-0.2995780062362313,2020-09-20,LIRO,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200920T164909_20200920T165357_T15TYM,-0.3066916643597072,2020-09-20,LIRO,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200923T165939_20200923T170021_T15TYL,0.33212951127717616,2020-09-23,LIRO,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201008T170211_20201008T170245_T15TYL,0.06064537256284952,2020-10-08,LIRO,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201008T170211_20201008T170245_T15TYM,-0.16308546190404222,2020-10-08,LIRO,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201010T165129_20201010T165745_T15TYL,-0.1745257191940646,2020-10-10,LIRO,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201030T165429_20201030T165718_T15TYL,0.0,2020-10-30,LIRO,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201030T165429_20201030T165718_T15TYM,0.0,2020-10-30,LIRO,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201102T170449_20201102T170452_T15TYL,-0.16887323782055827,2020-11-02,LIRO,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201104T165501_20201104T165501_T15TYL,-0.035159201974910584,2020-11-04,LIRO,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201104T165501_20201104T165501_T15TYM,0.0,2020-11-04,LIRO,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201117T170611_20201117T170608_T15TYL,-0.9392088064777011,2020-11-17,LIRO,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201202T170659_20201202T170655_T15TYL,0.7968025804394839,2020-12-02,LIRO,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201209T165709_20201209T165706_T15TYL,0.5507486578733798,2020-12-09,LIRO,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201209T165709_20201209T165706_T15TYM,0.9968216819112253,2020-12-09,LIRO,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210113T165651_20210113T165645_T15TYM,-2.485823882115347,2021-01-13,LIRO,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210227T165139_20210227T165520_T15TYL,-0.9637437401492471,2021-02-27,LIRO,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210304T165201_20210304T165709_T15TYL,0.9657780919523835,2021-03-04,LIRO,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210304T165201_20210304T165709_T15TYM,-0.1949421014326333,2021-03-04,LIRO,"{""type"":""MultiPoint"",""coordinates"":[]}"
