system:index,chla_sat,date,lake,.geo
20201007T155141_20201007T155546_T18STG,-2.4444040439661188,2020-10-07,FCR,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201015T160149_20201015T160723_T18STG,-1.6013556408391343,2020-10-15,FCR,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201017T155251_20201017T155552_T18STG,-1.7281997891622802,2020-10-17,FCR,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201020T160311_20201020T160637_T18STG,-0.4192609079329507,2020-10-20,FCR,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201104T160439_20201104T160438_T18STG,0.31984673520013934,2020-11-04,FCR,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201109T160511_20201109T161049_T18STG,-0.8625041607552013,2020-11-09,FCR,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201116T155531_20201116T160128_T18STG,-0.3839524810486562,2020-11-16,FCR,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201119T160551_20201119T161216_T18STG,6.564582838519713,2020-11-19,FCR,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201124T160609_20201124T160733_T18STG,-0.8318705559893369,2020-11-24,FCR,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201129T160621_20201129T160754_T18STG,-0.3690431342917415,2020-11-29,FCR,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201206T155641_20201206T155830_T18STG,1.6937160767910402,2020-12-06,FCR,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201211T155649_20201211T155926_T18STG,-1.0552249599077297,2020-12-11,FCR,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201226T155651_20201226T155914_T18STG,-1.493678918731657,2020-12-26,FCR,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201229T160651_20201229T160853_T18STG,-1.0033437125604863,2020-12-29,FCR,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210110T155629_20210110T155838_T18STG,-1.3046564641108302,2021-01-10,FCR,"{""type"":""MultiPoint"",""coordinates"":[]}"
